phone_no_m,opposite_count,opposite_unique,voccalltype1,imeis,voc_calltype1,city_name_call,county_name_call,phone2opposite_mean,phone2opposite_median,phone2opposite_max,phone2oppo_sum_mean,phone2oppo_sum_median,phone2oppo_sum_max,call_dur_mean,call_dur_median,call_dur_max,call_dur_min,city_name_nunique,county_name_nunique,calltype_id_unique,voc_hour_mode,voc_hour_mode_count,voc_hour_nunique,voc_day_mode,voc_day_mode_count,voc_day_nunique,sms_count,sms_nunique,sms_rate,calltype_2,calltype_rate,hour_mode,hour_mode_count,hour_nunique,day_mode,day_mode_count,day_nunique,busi_count,flow_mean,flow_median,flow_min,flow_max,flow_var,flow_sum,month_ids,flow_month,arpu_mean,arpu_var,arpu_max,arpu_min,arpu_median,arpu_sum,arpu_skew,arpu_sem,arpu_quantile,label
e0f5393ade327d5ef15e670441fa324dc377c8bf10830ec637bbd3f86cd1a33eca2cf8bfb7ab7cc9382dd90be291c7e912a67c12ca1c470a454fd095456bc54b,3350,182,1766,1,0.527164179,3,21,18.40659341,2,542,2174.813187,166,201878,118.1540299,47,3580,1,3,21,2,18,266,24,1,149,31,1247,145,8.6,1242,0.995990377,18,119,23,9,93,31,207,245.2318013,0.454829216,0.000117302,26314.68708,3804310.558,240081.9334,8,30010.24168,166.3,494.1861714,197.54,142,171.7,1330.4,0.072866256,7.859597409,171.7,0
9f9884cf43803a83cf75a0e4e06023ad3dfbc1416d2c97885d7ecfc6c01af1fc9a8967b7626be5d4e52db7228c6c7d7819af8c36e47d024acdaf3f55f2338d44,279,273,279,3,1,2,2,1.021978022,1,3,172.956044,55,3801,169.2365591,55,1829,1,2,2,1,13,71,11,9,152,4,57,4,14.25,55,0.964912281,11,16,8,10,22,4,5,0.025763353,0.003572464,0.000144958,0.13070488,0.002668815,0.154580116,1,0.154580116,188.97,,188.97,188.97,188.97,188.97,,,188.97,1
38b540020db5af9355801b2c57064aa61a77212ad491cc4c32128a79c83ef3580eb31aee3ac6cec15545bd581f596d274ca49d4bdb398b0d702518f3cc780a8e,2424,138,1232,1,0.508250825,2,3,17.56521739,2,346,2461.028986,109,115583,140.1080858,33,3600,1,2,3,3,8,236,22,9,108,31,1118,95,11.76842105,1112,0.994633274,10,135,22,11,61,31,209,121.7827793,0.143364906,7.44E-05,25247.58073,1559208.569,99740.09628,8,12467.51204,102.86,307.0853714,119.45,78,112.445,822.88,-0.653182256,6.195617114,112.445,0
b0bf047483c2811be37bb77c8c755cf184df45e87954287bc4b98cfaae1af75dbaba41b0d1f9eb44986b591cb97f9619e47e56663dded7ae53aa53b5d666853a,2,2,2,1,1,1,1,1,1,1,90,90,100,90,90,100,80,1,1,1,10,2,1,28,2,1,156,24,6.5,148,0.948717949,11,42,8,8,28,16,32,1.725974378,0.015094757,0.000182152,59.70855713,83.22977367,94.92859077,3,31.64286359,16.85714286,46.05952381,20,1.5,19,118,-2.621357528,2.565137808,19,0
20c14739a16e1cf25a86bdbb165c626b93670729900f721bc3b5ed820f6847686c0b90403954f38e390bf96b0388eb600d595469a9c8cce650b779b6a9ed637d,256,24,74,1,0.2890625,1,1,10.66666667,4.5,114,2727.375,399.5,26004,255.6914063,67,1800,4,1,1,2,18,31,19,25,24,31,1199,68,17.63235294,1058,0.882402002,12,225,20,1,197,31,2,0.030199051,0.021610737,0.000400543,0.067184448,0.000417368,0.301990509,8,0.037748814,23.135,12.70262857,26.89,17.3,24.225,185.08,-0.632921155,1.2600907,24.225,0
15a6de96790d4e0692202050d66c00f2b88fe2eedfb95105d924ae3ea4ea6fb11fb13a7bf91c091edd180f3143e3a1c0261391ffb409d19e45b13970ad4b4f60,187,20,137,3,0.732620321,1,1,9.35,2,71,1593.35,118.5,16703,170.4117647,100,809,1,1,1,2,10,25,16,12,12,31,705,34,20.73529412,703,0.997163121,14,104,19,12,56,31,113,39.82295465,0.090512753,0.000148773,5450.258374,96547.69545,14973.43095,8,1871.678869,78.19375,189.7945982,100.5,70.5,70.55,625.55,1.434717547,4.870762238,70.55,0
7414beed3f69170fc02283312967091a9ad243d19ddfc1392ee83c1999a87c6b762a9efdf6f927964bd47271e24f519828532578d78090cc7d228cbe063108b4,366,92,130,2,0.355191257,0,0,3.97826087,2,39,834.4782609,740.5,5199,209.7595628,94.5,1687,1,0,0,2,14,49,16,11,42,25,233,63,3.698412698,209,0.896995708,12,25,18,19,29,25,0,0,0,0,0,,0,0,,,,,,,0,,,,1
8cf76fcbf9d00c15b99439a7c003a7945a83fb2fce4a13ef9b39faa161d1785c0e197777c99e51d827cfefc463032d2f03f8320fc94eab37f5411ff5c6dbf7a0,1587,554,311,1,0.195967234,2,7,2.864620939,1,110,178.7960289,51,3039,62.4152489,35,1335,1,2,11,2,10,184,20,15,69,31,1890,277,6.823104693,1863,0.985714286,16,233,23,20,118,31,141,15.69524952,0.248569489,9.82E-05,1142.330577,7130.681104,7172.729032,8,896.5911289,97.11875,516.6014696,142.09,82,82.15,776.95,1.311570964,8.035868572,82.15,0
2c5dcdb3e3ffa321f1a2b65c214ad5c247c39bd704ce55454375736c1e51814ac727f47b32052b2a1fdde8f25f75510f82f25eed7458c4d32e083f3f660f0f4a,14,4,12,1,0.857142857,2,2,3.5,3.5,5,478.75,262.5,1360,136.7857143,15,548,2,2,2,2,22,5,6,4,6,5,73,10,7.3,72,0.98630137,15,36,10,4,34,14,83,10.33541606,0.165684223,0.000171661,334.2876949,1627.723471,1364.27492,3,454.7583068,13.22,0.4332,13.6,12.46,13.6,39.66,-1.732050808,0.38,13.6,0
12289ce201dead9792ab43bf4b14f0e4b82bdd6aa862c27509c1d29c130dc5fad30597e297a7e62490f0038d48841bed783b9a7e535fb839a8b80c94b140d427,416,75,234,4,0.5625,1,1,5.546666667,1,128,171.8,80,2365,30.97355769,16,459,1,1,1,2,14,45,20,3,26,31,3868,1199,3.226021685,3743,0.967683557,12,348,24,3,224,31,263,45.34015332,0.199918747,6.77E-05,7736.090043,104659.0041,48604.64436,8,6075.580545,169,0,169,169,169,1352,0,0,169,1
8f5364ef8c01a27d13d17c34844aa82b4a3f41fa365037dae4466d7ce3dbbdbdcdf3d880134866ea3005bd970502d1d7e81f2d79190a8d5e8685a9803b19e5ec,435,49,125,1,0.287356322,1,1,8.87755102,2,81,504.3061224,132,4460,56.80689655,25,1293,1,1,1,2,13,57,18,29,28,31,591,34,17.38235294,581,0.983079526,11,90,18,31,76,31,128,14.02970245,0.074075699,7.25E-05,1487.491611,8488.382444,4335.178058,4,1083.794514,46.1775,657.666025,59,7.71,59,184.71,-2,12.8225,59,0
3968e9d9c32c752fbf589babab718fe7c7fb11d1340afb632bd88300c6663df6721c02b684f4817214de4b4f0bad73388c5f77e2417fe373c8b428385642b348,1691,350,820,1,0.484920166,3,7,4.831428571,1,690,364.4085714,73.5,27468,75.42460083,37,3243,1,3,10,2,17,207,17,10,87,31,2046,316,6.474683544,1975,0.965298143,18,248,21,7,107,31,385,37.02597471,0.216056347,7.44E-05,4997.500141,67417.16327,50133.16976,8,6266.64622,23.70625,38.36722679,36.69,19,22.29,189.65,1.437966786,2.189955102,22.29,0
6dd716de565d85b6bfe03e7307cb1b6b5b4359692aed3efe88bde60b41d591dacb7af2363bafe7126dd8226c33c05188eae344f79877fd19b0d113f00be98d99,941,83,360,1,0.382571732,1,1,11.3373494,1,315,869.9759036,71,26872,76.73538789,32,2036,2,1,1,2,13,106,20,9,45,31,371,69,5.376811594,370,0.997304582,10,70,19,26,36,31,3,0.074786363,0.040764809,0.000115395,0.53416729,0.014397087,2.019231796,8,0.252403975,1,0,1,1,1,8,0,0,1,0
39de6ef3a87b8e660e42496450c54b731f3621ca708944b2df5ae56b77968ebacddd39a6576caa7a3d8d489b75e037da04eedec93f39a887bafd45f17772b59a,3244,489,1460,1,0.450061652,2,12,6.63394683,1,1163,293.7341513,30,35498,44.27743527,26,1319,1,2,13,2,18,299,20,17,134,31,3484,764,4.560209424,3459,0.99282434,10,514,21,10,153,31,512,102.1552159,0.352408886,7.44E-05,11688.66447,476951.9885,234752.6861,8,29344.08576,119.1625,0.094107143,119.6,118.8,119.05,953.3,0.63030721,0.108459176,119.05,0
fd74850a710c6e97500a6bb99d844aebebd625006e9de97e4c2fc2342fd59130f22d99b82f50041b97368d9b14c8a9ab8eb9e2d9a0bed6317580b207b54edf4e,389,270,364,3,0.935732648,1,1,1.440740741,1,15,200.6925926,46.5,2502,139.2982005,41,1800,1,1,1,2,8,45,13,4,136,5,124,10,12.4,121,0.975806452,16,32,12,3,35,7,0,0,0,0,0,,0,0,,110.605,21298.41605,213.8,7.41,110.605,221.21,,103.195,110.605,1
afb3c81fa683f9578deb7e753668c0a74a343ab6a6282a26129e551a1abbd2b0153f65283c9dcbab86bee7706af16e108678f6079af4d181a9bc5ee59aa1ef1f,166,14,86,2,0.518072289,1,1,11.85714286,2,63,778.0714286,91.5,6988,65.62048193,34,832,1,1,1,2,13,25,19,19,13,29,601,96,6.260416667,601,1,9,79,20,8,53,31,170,22.70425534,0.053328514,8.77E-05,6518.639766,53233.19369,22272.87449,8,2784.109311,12.125,119.8392857,29,4,7,97,1.08260852,3.870388962,7,1
be5f4f7a1a71352817c7432390b8ad51a45e09dc1efbb1363ab2ea8399dbb23bd276014e9869061a1e0fca369eaf8b84b046e7561598a1dccacb3c110a81480c,428,43,86,2,0.200934579,0,0,9.953488372,1,233,644.0465116,42,9519,64.70560748,26,2278,3,0,0,2,18,67,18,4,31,31,875,114,7.675438596,875,1,16,105,23,9,74,31,0,0,0,0,0,,0,0,,70.0625,0.019821429,70.4,70,70,560.5,2.527590073,0.049776285,70,1
e963bafaacfc00c132cc15d214bf99e30be49a53a326b846b351051a0d826bf3ec0aedc04deaf441f713d3b292dabcda1877afcdc08a24f3e72accbe39412231,378,47,186,1,0.492063492,1,5,8.042553191,2,107,564.4255319,85,5520,70.17989418,41,1007,1,1,6,2,13,45,20,6,44,31,660,117,5.641025641,635,0.962121212,14,74,22,5,41,31,280,59.144212,0.238507271,7.44E-05,9000.351227,149811.9973,68015.84379,7,9716.549114,150.05,0.02,150.4,150,150,1200.4,2.828427125,0.05,150,0
5cfbfb60f1ad10d23d390d2ac373e9b4e862b07cef938f8805d96da5e2ac65599a6d811e890528a6d6cd61769c77005e1f5cad17b1d0ba59fa027fb1eb7c67b3,593,242,311,2,0.524451939,3,11,2.450413223,1,61,223.9834711,47,7676,91.40640809,42,3102,1,3,15,2,18,60,22,15,31,31,2473,585,4.227350427,2449,0.990295188,9,375,21,1,209,31,326,42.748003,0.252151966,7.63E-05,9470.02228,141240.9845,52580.04369,8,6572.505461,116.13375,382.8013125,149.99,90.66,115.665,929.07,0.450955917,6.917381301,115.665,1
b3d5bf4bfe8be6201e76c87756607c4ab317f43787734bf84d7a483b4fa68dcdaae5371d8b38979761fd466dcc5f1e93d3000c78fe3bdcfb761f65e3f5d7fd69,1484,274,478,1,0.322102426,2,11,5.416058394,1,283,557.7883212,60,19386,102.9878706,42,2978,1,2,11,2,10,183,17,20,73,31,2483,336,7.389880952,2470,0.994764398,10,340,24,21,116,31,341,62.84811174,0.298201561,7.25E-05,14647.95608,362929.3053,83902.22917,8,10487.77865,83.845,760.2573143,134.12,69,69.005,670.76,1.496067312,9.748444198,69.005,0
219d7c77e45ab1a3063502e305f092504ee53b47f904aa7981f5284fbfa2ba32703d69b7dd9d48a9af7c8b6ce67afe7df4226d5d6afcd198953dcc0372a83332,3082,454,1172,3,0.38027255,14,46,6.788546256,1,751,1075.45815,131,163081,158.422453,73,6089,1,15,61,2,10,305,24,24,138,31,1969,210,9.376190476,1875,0.95226003,16,200,22,26,105,31,323,92.20163727,0.110704422,7.44E-05,22044.41469,976450.5431,136366.2215,8,17045.77769,274.73875,280.9766696,309.87,262,269.145,2197.91,1.470130729,5.926388758,269.145,0
bd8cc67f5aa3bfd49dd0082fc44354c68fd2bd44f26399a175ade9f3334c099b14b64102dcb55a814119bc68c3cd07ee0cda1d33acec5abef8ee6af16e790af1,136,14,102,1,0.75,1,2,9.714285714,2,82,1476.357143,135,8737,151.9779412,32,1749,2,1,2,2,13,15,16,30,19,27,266,18,14.77777778,266,1,11,38,17,1,35,29,68,7.434874299,0.03672123,0.000144958,581.4360542,2196.294562,1687.716466,8,210.9645582,2.92875,18.65655536,13.26,1,1,23.43,2.509227724,1.527111463,1,0
668739eaa8ed7691329deb0dde4b0b6bd58db75a93eeaec60d8302944bcf87bbfcac27d486d6278a0bfccdbac0f5abef3f52dcb8aa2cae5068c9534a66138542,875,99,349,4,0.398857143,1,2,8.838383838,1,213,511.8181818,22,10545,57.90857143,37,896,1,1,2,2,12,91,20,19,57,31,765,141,5.425531915,743,0.97124183,16,93,20,16,75,31,190,8.706616403,0.096779823,8.77E-05,544.2007198,1832.114497,6068.511633,8,758.5639541,43.04875,44.03449821,56.84,39,39.935,344.39,1.732050776,2.34612708,39.935,0
0f93cc9b84d8413ee2f02bc083f259502eb25298615c416fe935f8e4c01b98872ef0bc9a47c767a4bc05cfb364b56688de22f5dc10d1c45acdf6fc7fa87a0d7d,184,21,162,3,0.880434783,2,2,8.761904762,1,75,708.0952381,69,6601,80.81521739,31,1763,1,2,3,2,16,27,18,13,13,29,455,52,8.75,450,0.989010989,12,54,17,16,38,31,116,8.037583431,0.092228889,0.000236511,545.9261684,1766.837888,2869.417285,8,358.6771606,3.7,15.16357143,11.02,1,1.405,29.6,1.254992335,1.37675213,1.405,0
3c4adabd6c1eb2774054cdc67e8d1df09f89f4fd0b44fa0dfdb973c61688d8eb527ca71cd08d9006085c4d4888d4f9427210b4b5787dbe3d579550c3cd22aeeb,192,28,192,1,1,1,2,6.857142857,2,56,485.5,178,4409,70.80208333,48.5,425,1,1,2,1,9,33,16,26,14,30,267,26,10.26923077,263,0.985018727,13,67,19,27,52,31,21,0.804186668,0.018886566,0.001150131,15.0948925,9.151400437,20.10466671,3,6.70155557,10.45,39.69,13.6,1,13.6,41.8,-2,3.15,13.6,0
0cbe7ead86276d8de7a03ec6ffd7466799b3024eac331a1a44793f7c547efb89dfea1634570134cf3256a9c362ec187f61b8e7cb3c9619833bbf593932dc9cfe,4197,387,3353,2,0.798903979,5,17,10.84496124,3,234,926.118863,166,49700,85.39623541,39,8261,1,5,17,2,14,343,23,6,235,31,2083,269,7.743494424,1933,0.927988478,19,207,24,2,143,31,290,199.6009555,0.201072693,7.44E-05,27544.18886,2165659.966,281038.1453,8,35129.76816,245.83,2413.518657,341.35,199,242.895,1966.64,0.99815868,17.36922083,242.895,0
fce1d2afb5798a0e56c241e6896eee3605c7b1d53bebcb77bc1ff93fbf4416a31148ed71bde0b42ea55d3e18bad08e64824d87cdc1b73cbd06dbafb2061dde31,205,26,137,1,0.668292683,2,3,7.884615385,2,41,507.3846154,149.5,3153,64.35121951,35,747,4,2,3,2,13,24,17,15,16,30,588,47,12.5106383,588,1,10,130,20,16,44,31,75,0.6671608,0.030165672,7.44E-05,46.39448452,10.02147108,227.501833,8,28.43772912,24.75,386.7857143,39,1,39,198,-0.644061189,6.95328802,39,0
6a2a5815894d1974f0e00d49686d0b325c36cfc01fb2d0b4408fd78c1729311a19b2d46005456419e945980958da2c21dfc647772947af1b3983a13c19b7f6bb,23,19,20,3,0.869565217,0,0,1.210526316,1,2,229.6842105,66,2606,189.7391304,49,2606,1,0,0,2,15,11,4,15,22,2,19,5,3.8,19,1,10,5,6,4,5,4,0,0.000907898,0.000907898,0.000907898,0.000907898,,0.000907898,1,0.000907898,17.09,,17.09,17.09,17.09,17.09,,,17.09,1
764e73b9ffb746dade568e3fe1d1d69fce3614a1f4ca20af69a5fb4638fe3e6802fc08fcfb8ba6f3d4f30916f394c1f56f871f63ab62306a7aacb2818bfc3777,107,24,26,4,0.242990654,2,2,4.458333333,1,72,140.0416667,42,1979,31.41121495,19,222,1,2,3,2,16,19,14,14,13,27,1210,200,6.05,1209,0.999173554,16,134,22,15,71,31,203,3.191846987,0.051009178,7.25E-05,135.7413521,140.0479359,2317.280912,8,289.660114,160.15875,0.092441071,160.87,159.98,160.025,1281.27,2.281382543,0.107494809,160.025,0
398f23486ae006d7562d904c6e8939bd6e6089dfb0f595b90b00c3cd80607d83ed4c73790ba609bfec784e8444fdc7b447b529f1a58c15f71299a7d275c60aa5,1784,220,1013,1,0.567825112,1,1,8.109090909,2,338,351.3318182,107,9100,43.32567265,26,688,1,1,2,2,14,157,20,28,85,31,309,32,9.65625,306,0.990291262,11,47,18,15,54,29,111,12.26558632,0.106962681,0.000302315,582.4285526,3529.846673,2894.678371,3,964.8927905,8.3525,31.46722143,17.63,1,8.175,66.82,0.116389025,1.983280787,8.175,0
52e6573cdbea1fb8f440661cea92212a4710b55957aabcc0ce0c49773fb9f07b2ad35555bbd052c63428c68be120b2c3866e52508d5ec7773482f316c202b842,2,2,2,2,1,1,1,1,1,1,90,90,104,90,90,104,76,1,1,1,13,2,1,12,1,2,50,16,3.125,49,0.98,12,14,9,12,14,11,0,0,0,0,0,,0,0,,20.46,142.1298,28.89,12.03,20.46,40.92,,8.43,20.46,1
a2a245d9328a579f28a0637974827f527900372843371b74817d07b5024bdae694f0917482757add8d06a18a0e8cbbcd4b7de84a6c77c0c15a022cca639d07dd,115,25,48,1,0.417391304,1,6,4.6,1,33,554.88,67,6173,120.626087,48,3214,2,1,6,2,16,14,16,18,9,31,542,30,18.06666667,542,1,10,87,21,11,51,31,79,12.38631621,0.068196297,0.00022316,400.4776573,2567.879925,1325.335835,8,165.6669793,12.3725,64.31062143,31.38,7.44,9.2,98.98,2.397274953,2.835282645,9.2,0
23775de2ef608c3d0bb79cf63f0d7219bd43ebaf4e0fcb7f5007db35ef477f26d7850355c6ba89b19fbc3180988045b37931903430dafb343ab2f0681f0a3749,2425,219,1254,2,0.517113402,2,6,11.07305936,1,602,713.0273973,75,43790,64.39298969,33,1631,1,2,6,3,17,288,20,24,114,31,2352,478,4.920502092,2316,0.984693878,11,249,24,16,137,31,459,140.4615688,0.407234669,7.44E-05,17322.27372,895663.0038,262382.2106,8,32797.77632,105.47375,0.386426786,106.78,104.89,105.325,843.79,1.520761722,0.219780227,105.325,0
35ac8a3dea551e926fbd50aa9ea11f0a2420a816b0203e6b9f136596d18e4328d712ffe7dc4ab07c5d2ccd437da862171032240bced85c7eaebdc1e3f5f47fa6,324,40,100,1,0.308641975,1,2,8.1,3,77,445.825,101,6750,55.04012346,29,799,1,1,5,2,19,42,17,16,22,31,891,17,52.41176471,891,1,10,171,19,14,76,31,1,0.002470175,0.001815319,0.00121212,0.006347656,3.96E-06,0.014821053,6,0.002470175,17,0,17,17,17,136,0,0,17,0
d80d7986f6928c04b4b9c549e46abe7a727a360f0696fa1525d5f942709b25e51da595c0f18ce60fab8daacda53f342d8c8ba53d45ba7e09f508535dc42313e4,27,17,8,1,0.296296296,3,3,1.588235294,1,3,59.94117647,26,180,37.74074074,23,133,2,3,3,2,12,6,11,21,3,18,889,178,4.994382022,875,0.984251969,10,92,20,8,62,31,169,5.85368956,0.071573257,9.16E-05,376.885603,813.6490364,1662.447835,8,207.8059794,2.25,0.068571429,2.7,2,2.2,18,1.050173597,0.09258201,2.2,0
194d96ec6dc74c4589a0a95953b0b5a55e6876e7245e4bbb84a316a4984dc272170e828b601c13bd4f390c51a84271d7e6a42a4580ca5d16c55d0bc65b1c6605,21,11,10,1,0.476190476,1,1,1.909090909,1,11,485.2727273,48,3449,254.1904762,105,1480,9,1,1,2,19,8,9,17,2,16,99,7,14.14285714,99,1,9,19,14,15,13,25,0,0,0,0,0,,0,0,,16.346,35.21858,19,5.73,19,81.73,-2.236067977,2.654,19,0
c76562cde73a9890f682a32561f440e7d3570f64e538d402093d91753eb2c1d46b5ad72360264b18335ab362105d8efae071602e7b4c02045d07540e7387b5fb,508,117,242,3,0.476377953,2,6,4.341880342,1,64,299.7435897,81,7156,69.03543307,31,1907,1,3,7,2,16,48,20,17,33,31,1669,395,4.225316456,1621,0.971240264,10,164,22,6,87,31,383,37.10348705,0.192624092,7.44E-05,8175.160411,79737.74385,53020.88299,8,6627.610374,67.47625,1562.748855,153.62,35.42,51.37,539.81,1.77544075,13.97653773,51.37,1
31ec33027a013313cb3d2ea550d263d8abc8eba30e2976a282ca942b96b47259c60cec2166441fffa8f18ff81a8ec8dcda4910f3e5b874caa0da8d68c60c15f9,1029,74,710,2,0.689990282,1,3,13.90540541,3,147,951.0810811,168,33082,68.39650146,25,2927,1,1,3,2,9,114,21,22,55,31,1765,33,53.48484848,1369,0.775637394,20,292,19,20,105,31,110,63.59205724,0.085475922,9.54E-05,6072.93596,207889.4542,15198.50168,4,3799.62542,39.3125,451.460625,70.55,24.8,30.95,157.25,1.775649996,10.6238014,30.95,0
edce00642b467075406adcde8191d678448ecf3977480290dad8c56d0cd6a12bcab2bb253fe68c05595302af78303d618f5d5f3ac3eae2da4e9cc72fe6dbb8c2,180,175,180,2,1,1,1,1.028571429,1,3,138.8857143,39,4428,135.0277778,39,1800,1,1,1,1,13,36,11,10,120,3,45,5,9,42,0.933333333,10,10,8,10,20,6,2,0.001089573,0.001089573,0.000356674,0.001822472,1.07E-06,0.002179146,1,0.002179146,107.73,,107.73,107.73,107.73,107.73,,,107.73,1
7687af5dcb724c6b9b3edbe74e55d17e4e919d55ecdaf04e7821162de5505586be73ce3ffac91735fd3dc04c2dea8883ca43928aa3dddfa10f4a996b31409c9e,562,47,515,1,0.916370107,1,3,11.95744681,3,247,1226.829787,169,19240,102.5996441,43,1800,1,1,3,2,11,59,17,9,38,31,615,42,14.64285714,606,0.985365854,12,85,20,11,41,31,77,8.409908277,0.06713295,0.000137329,492.9734879,2424.545046,1379.224957,5,275.8449915,63.48625,211.5773125,85.17,50,61.545,507.89,0.282194882,5.14268063,61.545,0
9efe7646fc28309634f357c90d87978ff8c20025ef01bde0677abe71790b15c7c0de7b48cf999c1bc5e80e1b8b1e12338b353604600bb6d23f1f963fd72a90c1,1546,110,606,2,0.391979301,1,2,14.05454545,2.5,292,1600.863636,104.5,111237,113.9036223,33.5,2389,1,1,4,2,17,156,21,8,76,31,866,201,4.308457711,861,0.994226328,15,101,24,13,78,31,245,9.395426022,0.151138783,7.63E-05,615.9771423,1530.858159,11857.02764,8,1482.128455,43.6375,37.64225,55.82,39,41.48,349.1,1.40942608,2.169166026,41.48,0
8fc2cbfd25d63e6d0a3c8d63b8b6f40c07aea1a86cb46fab1bcf6dfb5b2885cfea133d85813a3e91e567c7b1e4cb416fc050da26ad72856669daa87ddea427d3,220,212,220,2,1,0,0,1.037735849,1,4,177.4433962,52,6191,170.9909091,52,1800,1,0,0,1,14,41,11,9,104,3,56,4,14,54,0.964285714,12,25,6,10,17,5,0,0,0,0,0,,0,0,,154.1,,154.1,154.1,154.1,154.1,,,154.1,1
992d5cd68d0eb2d2841a7129a4d8259399bcef3165200862d59d9e8805faae74c1804786de3e3d6ffa09dc87958f6a6e598ea69042c391e1d51c10af6aa279e7,785,83,314,2,0.4,4,12,9.457831325,2,310,919.1807229,135,26843,97.18726115,54,1586,1,5,20,3,19,83,21,3,48,31,1445,279,5.17921147,1426,0.986851211,9,199,20,8,80,31,265,15.38270417,0.158583641,7.44E-05,1951.44441,9918.658322,18997.63965,8,2374.704956,62.39125,0.223298214,63.19,62,62.25,499.13,1.074459138,0.167069676,62.25,0
2e1d65bfcfc7ce8a6233ee84d5a60c171b1582ec8c52a28bdbef842280c96dcc0bcde4c7d93a7704ae1d8477f6db6171d1f261207ae07d66bbb1fc702c181703,14,8,9,2,0.642857143,2,2,1.75,1,6,316.75,87.5,1763,181,60.5,1763,18,2,2,2,20,4,9,19,5,8,598,44,13.59090909,589,0.984949833,14,67,21,15,44,31,0,0.035079002,0.035079002,0.003517151,0.066640854,0.001992301,0.070158005,1,0.070158005,1,0,1,1,1,8,0,0,1,0
4a6fc663eeecae9514c0e7de255582896a1151b2ae21e604170644d8473bf3b3569fd495847138dcfe3406292b8fa0845ed71aa3c64533c04aa1918af8f44e34,281,34,91,1,0.323843416,1,3,8.264705882,1,91,1600.382353,103.5,37644,193.6405694,47,3438,1,1,5,2,18,28,19,10,23,31,666,50,13.32,641,0.962462462,10,71,20,10,64,31,338,77.99342181,0.243606567,0.000105858,29851.78698,1188585.526,90394.37587,8,11299.29698,14.095,13.72785714,20.41,10.9,12.865,112.76,0.681737339,1.309955016,12.865,0
3329d7f6e3e9fb4f6f44bf815f2043d3e0c6ceac75c648cded8b75ba99f9300765c53ff21d39568bd0d6ad541ceee91ccec44bc86025527181d6a70442072a15,1579,152,678,1,0.429385687,1,5,10.38815789,2,343,448.3552632,93,7963,43.16022799,22,2125,1,1,6,2,8,174,22,26,101,31,1471,217,6.778801843,1463,0.994561523,16,147,23,11,91,31,197,100.1256832,0.138568401,4.01E-05,18571.52701,885710.942,99524.92913,8,12440.61614,96.975,69.73334286,113.9,85.23,96.33,775.8,1.007712334,2.952400355,96.33,0
fb17e77992f4cf6a594ad2dc6d55b4efbec5f5c60fead9e7c889c4c5d478674967e18da1c2eb43e9de698592f0b23837c64796a818ba544452332426ab7387ef,2299,256,2294,3,0.997825141,2,10,8.98046875,2,214,469.7851563,105.5,18790,52.31187473,34,823,1,2,10,2,8,219,19,14,117,31,2231,392,5.691326531,2126,0.952935903,13,249,23,13,148,31,433,93.44065624,0.24428463,7.44E-05,7660.286041,293578.6071,178378.2128,8,22297.27659,282.27375,674.1632839,306.8,254.5,284.565,2258.19,-0.032831377,9.179891638,284.565,0
0d73750b280b7c513daf903553ddeaef00177fca73ca8482601591ff6e8fbe37a9a1a98d94074f7a88436a1e0ff32eff147ce3ed0fdcdacf433f13b07c33076e,249,20,145,3,0.582329317,1,2,12.45,1,206,2996.25,51,58712,240.6626506,58,4314,1,3,5,2,12,28,21,14,16,31,846,40,21.15,839,0.991725768,16,102,19,19,64,31,94,2.564580686,0.026587486,7.44E-05,212.8969545,269.9253441,592.4181385,8,74.05226731,30.10625,420.8917982,73.22,9.95,23.74,240.85,1.486747742,7.253376784,23.74,0
7102eee36ea77c9dc0cad6307478b8f78ffe63089ba99d42fc80944fa36df1745b5e383e7bd4273fab2f098e3ca8ae5d9aebfa269bdea39179ea87f51cfa1162,441,355,368,1,0.83446712,0,0,1.242253521,1,10,110.028169,80,1907,88.57142857,73,586,1,0,0,2,14,80,14,9,42,30,454,178,2.550561798,312,0.68722467,9,71,16,13,63,31,0,0,0,0,0,,0,0,,206.7333333,97529.43531,831.24,49,51,1240.4,2.248734256,127.4947288,51,1
8c8825fbd57ff6883be510dd12a1084be87bc66cd56717a3a6faedff647cbdb00a4215607d03d8cafa6152c21f0d241d0c156f48be328db40be1d3bf13cf6705,1016,137,1016,1,1,2,12,7.416058394,3,149,468.7007299,152,6981,63.2007874,40,959,2,2,12,1,15,87,22,9,59,31,896,92,9.739130435,876,0.977678571,12,91,21,11,59,31,129,5.867406892,0.090751171,7.44E-05,377.4112968,937.2207649,4060.245569,8,507.5306962,111.42625,246.5671125,126.26,92.2,121.7,891.41,-0.609125678,5.551656425,121.7,0
c17dd26e0aa12a1ca3db3c63d243be5631991dc220ee189545c99e568744e8a7eebe7b81a07ef2ef4c9105f6ab3907018e11091ca96371298f72b59c3c736367,179,136,166,4,0.927374302,0,0,1.316176471,1,6,224.3014706,96.5,2530,170.4189944,90,1998,1,0,0,2,14,27,12,12,61,6,924,228,4.052631579,905,0.979437229,11,749,15,11,780,12,25,5.644459997,0.024870396,0.000898361,146.2167301,761.6440921,158.0448799,1,158.0448799,111.62,22885.1618,218.59,4.65,111.62,223.24,,106.97,111.62,1
